experiment,N,K,D,iters,run,elapsed
cuda_v3,500000,8,500,150,1,2.972097
cuda_v3,500000,8,500,150,2,3.021954
cuda_v3,500000,8,500,150,3,3.016705
cuda_v3,500000,8,500,150,4,3.000382
cuda_v3,500000,8,500,150,5,3.053307
cuda_v3,1000000,8,500,150,1,5.783596
cuda_v3,1000000,8,500,150,2,5.728057
cuda_v3,1000000,8,500,150,3,5.651682
cuda_v3,1000000,8,500,150,4,5.727834
cuda_v3,1000000,8,500,150,5,5.494020
cuda_v3,1500000,8,500,150,1,7.760055
cuda_v3,1500000,8,500,150,2,7.745167
