experiment,threads,N,K,D,iters,run,elapsed
hyperthreading,8,2000000,16,8,50,1,3.744601
hyperthreading,8,2000000,16,8,50,2,3.728851
hyperthreading,8,2000000,16,8,50,3,3.731541
hyperthreading,8,2000000,16,8,50,4,3.708818
hyperthreading,8,2000000,16,8,50,5,3.695099
hyperthreading,16,2000000,16,8,50,1,2.203570
hyperthreading,16,2000000,16,8,50,2,2.207096
hyperthreading,16,2000000,16,8,50,3,2.179150
hyperthreading,16,2000000,16,8,50,4,2.230663
hyperthreading,16,2000000,16,8,50,5,2.235346
